Year,Country,Sport,GoldCount,SilverCount,BronzeCount
2008,RUS,Shooting,0,2,2
2008,RUS,Tennis,1,1,1
2008,RUS,Volleyball,0,0,1
2008,RUS,Weightlifting,0,4,3
2008,RUS,Wrestling,6,3,2
2008,SIN,Table Tennis,0,1,0
2008,SLO,Aquatics,0,1,0
2008,SLO,Athletics,1,0,0
2008,SLO,Judo,0,0,1
2008,SLO,Sailing,0,1,0
2008,SLO,Shooting,0,0,1
2008,SRB,Aquatics,0,1,1
2008,SRB,Tennis,0,0,1
2008,SUD,Athletics,0,1,0
2008,SUI,Cycling,1,0,3
2008,SUI,Equestrian,0,0,2
2008,SUI,Judo,0,0,1
2008,SUI,Tennis,1,0,0
2008,SVK,Canoe / Kayak,3,1,0
2008,SVK,Shooting,0,1,0
2008,SVK,Wrestling,0,0,1
2008,SWE,Cycling,0,2,0
2008,SWE,Equestrian,0,1,0
2008,SWE,Sailing,0,0,1
2008,SWE,Tennis,0,1,0
2008,THA,Boxing,1,1,0
2008,THA,Taekwondo,0,1,0
2008,THA,Weightlifting,1,0,0
2008,TJK,Judo,0,0,1
2008,TJK,Wrestling,0,1,0
2008,TOG,Canoe / Kayak,0,0,1
2008,TPE,Taekwondo,0,0,2
2008,TPE,Weightlifting,0,0,2
2008,TRI,Athletics,0,2,0
2008,TUN,Aquatics,1,0,0
2008,TUR,Athletics,0,2,0
2008,TUR,Boxing,0,0,1
2008,TUR,Taekwondo,0,1,1
2008,TUR,Weightlifting,0,1,0
2008,TUR,Wrestling,1,0,1
2008,UKR,Aquatics,0,0,1
2008,UKR,Archery,1,0,0
2008,UKR,Athletics,1,1,3
2008,UKR,Boxing,1,0,1
2008,UKR,Canoe / Kayak,1,0,1
2008,UKR,Cycling,0,0,1
2008,UKR,Fencing,1,0,0
2008,UKR,Gymnastics,0,0,2
2008,UKR,Judo,0,0,1
2008,UKR,Modern Pentathlon,0,0,1
2008,UKR,Shooting,2,1,0
2008,UKR,Weightlifting,0,1,1
2008,UKR,Wrestling,0,2,3
2008,USA,Aquatics,12,11,10
2008,USA,Athletics,7,9,7
2008,USA,Baseball,0,0,1
2008,USA,Basketball,2,0,0
2008,USA,Boxing,0,0,1
2008,USA,Cycling,1,1,3
2008,USA,Equestrian,2,1,1
2008,USA,Fencing,1,3,2
2008,USA,Football,1,0,0
2008,USA,Gymnastics,2,6,2
2008,USA,Judo,0,0,1
2008,USA,Rowing,1,1,1
2008,USA,Sailing,1,1,0
2008,USA,Shooting,2,2,2
2008,USA,Softball,0,1,0
2008,USA,Taekwondo,0,1,2
2008,USA,Tennis,1,0,1
2008,USA,Volleyball,3,1,0
2008,USA,Wrestling,1,0,2
2008,UZB,Gymnastics,0,0,2
2008,UZB,Judo,0,1,1
2008,UZB,Wrestling,1,1,0
2008,VEN,Taekwondo,0,0,1
2008,VIE,Weightlifting,0,1,0
2008,ZIM,Aquatics,1,3,0
2012,AFG,Taekwondo,0,0,1
2012,ALG,Athletics,1,0,0
2012,ARG,Hockey,0,1,0
2012,ARG,Sailing,0,0,1
2012,ARG,Taekwondo,1,0,0
2012,ARG,Tennis,0,0,1
2012,ARM,Wrestling,0,1,1
2012,AUS,Aquatics,1,7,4
2012,AUS,Athletics,2,1,0
2012,AUS,Basketball,0,0,1
2012,AUS,Canoe,1,1,0
2012,AUS,Cycling,1,2,3
2012,AUS,Hockey,0,0,1
2012,AUS,Rowing,0,3,2
2012,AUS,Sailing,3,1,0
2012,AUS,Triathlon,0,0,1
2012,AZE,Boxing,0,0,2
2012,AZE,Weightlifting,0,0,1
2012,AZE,Wrestling,2,2,3
2012,BAH,Athletics,1,0,0
2012,BEL,Judo,0,0,1
2012,BEL,Sailing,0,0,1
2012,BEL,Shooting,0,1,0
2012,BLR,Aquatics,0,2,0
2012,BLR,Canoe,0,2,1
2012,BLR,Gymnastics,0,1,1
2012,BLR,Shooting,1,0,0
2012,BLR,Tennis,2,0,1
2012,BOT,Athletics,0,1,0
2012,BRA,Aquatics,0,1,1
2012,BRA,Boxing,0,1,2
2012,BRA,Football,0,1,0
2012,BRA,Gymnastics,1,0,0
2012,BRA,Judo,1,0,3
2012,BRA,Modern Pentathlon,0,0,1
2012,BRA,Sailing,0,0,1
2012,BRA,Volleyball,1,2,1
2012,BRN,Athletics,0,0,1
2012,BUL,Boxing,0,0,1
2012,BUL,Wrestling,0,1,0
2012,CAN,Aquatics,0,1,4
2012,CAN,Athletics,0,0,1
2012,CAN,Canoe,0,1,2
2012,CAN,Cycling,0,0,1
2012,CAN,Football,0,0,1
2012,CAN,Gymnastics,1,0,0
2012,CAN,Judo,0,0,1
2012,CAN,Rowing,0,2,0
2012,CAN,Weightlifting,0,0,1
2012,CAN,Wrestling,0,1,1
2012,CHN,Aquatics,11,6,5
2012,CHN,Archery,0,1,1
2012,CHN,Athletics,1,4,4
2012,CHN,Badminton,4,3,1
2012,CHN,Boxing,1,1,1
2012,CHN,Cycling,0,2,1
2012,CHN,Fencing,2,0,1
2012,CHN,Gymnastics,5,4,3
2012,CHN,Judo,0,1,1
2012,CHN,Modern Pentathlon,0,1,0
2012,CHN,Rowing,0,1,0
2012,CHN,Sailing,1,0,0
2012,CHN,Shooting,2,2,3
2012,CHN,Table Tennis,4,2,0
2012,CHN,Taekwondo,1,1,1
2012,CHN,Weightlifting,5,2,0
2012,CHN,Wrestling,0,1,0
2012,CMR,Weightlifting,0,0,1
2012,COL,Athletics,0,1,0
2012,COL,Cycling,1,1,1
2012,COL,Judo,0,0,1
2012,COL,Taekwondo,0,0,1
2012,COL,Weightlifting,0,1,0
2012,COL,Wrestling,0,0,1
2012,CRO,Aquatics,1,0,0
2012,CRO,Athletics,1,0,0
2012,CRO,Handball,0,0,1
2012,CRO,Rowing,0,1,0
2012,CRO,Shooting,1,0,0
2012,CRO,Taekwondo,0,0,1
2012,CUB,Athletics,0,1,2
2012,CUB,Boxing,2,0,2
2012,CUB,Judo,1,2,0
2012,CUB,Shooting,1,0,0
2012,CUB,Taekwondo,0,0,1
2012,CUB,Weightlifting,0,0,1
2012,CUB,Wrestling,1,0,1
2012,CYP,Sailing,0,1,0
2012,CZE,Athletics,1,0,2
2012,CZE,Canoe,0,1,1
2012,CZE,Cycling,1,0,0
2012,CZE,Modern Pentathlon,1,0,0
2012,CZE,Rowing,1,1,0
2012,CZE,Shooting,0,0,1
2012,CZE,Tennis,0,1,0
2012,DEN,Badminton,0,1,2
2012,DEN,Cycling,1,0,0
2012,DEN,Rowing,1,1,1
2012,DEN,Sailing,0,1,1
2012,DEN,Shooting,0,1,0
2012,DOM,Athletics,1,1,0
2012,EGY,Fencing,0,1,0
2012,EGY,Weightlifting,0,1,1
2012,EGY,Wrestling,0,1,0
2012,ESP,Aquatics,0,4,1
2012,ESP,Basketball,0,1,0
2012,ESP,Canoe,0,2,1
2012,ESP,Handball,0,0,1
2012,ESP,Sailing,2,0,0
2012,ESP,Taekwondo,1,2,0
2012,ESP,Triathlon,0,1,0
2012,ESP,Weightlifting,1,0,0
2012,ESP,Wrestling,0,0,1
2012,EST,Athletics,0,0,1
2012,EST,Wrestling,0,1,0
2012,ETH,Athletics,3,2,2
2012,FIN,Athletics,0,1,0
2012,FIN,Sailing,0,1,1
2012,FRA,Aquatics,4,2,1
2012,FRA,Athletics,1,1,1
2012,FRA,Basketball,0,1,0
2012,FRA,Canoe,2,0,0
2012,FRA,Cycling,1,3,0
2012,FRA,Gymnastics,0,0,1
2012,FRA,Handball,1,0,0
2012,FRA,Judo,2,0,5
2012,FRA,Rowing,0,1,0
2012,FRA,Sailing,0,0,1
2012,FRA,Shooting,0,1,1
2012,FRA,Taekwondo,0,1,1
2012,FRA,Tennis,0,1,1
2012,FRA,Wrestling,0,0,1
2012,GAB,Taekwondo,0,1,0
2012,GBR,Aquatics,0,1,3
2012,GBR,Athletics,4,1,1
2012,GBR,Boxing,3,1,1
2012,GBR,Canoe,2,1,1
2012,GBR,Cycling,8,2,2
2012,GBR,Equestrian,4,2,1
2012,GBR,Gymnastics,0,1,3
2012,GBR,Hockey,0,0,1
2012,GBR,Judo,0,1,1
2012,GBR,Modern Pentathlon,0,1,0
2012,GBR,Rowing,4,2,3
2012,GBR,Sailing,1,4,0
2012,GBR,Shooting,1,0,0
2012,GBR,Taekwondo,1,0,1
2012,GBR,Tennis,1,2,0
2012,GBR,Triathlon,1,0,1
2012,GEO,Judo,1,0,0
2012,GEO,Wrestling,0,3,3
2012,GER,Aquatics,0,1,0
2012,GER,Athletics,1,5,2
2012,GER,Canoe,3,2,3
2012,GER,Cycling,1,4,1
2012,GER,Equestrian,3,1,1
2012,GER,Fencing,0,1,1
2012,GER,Gymnastics,0,3,0
2012,GER,Hockey,1,0,0
2012,GER,Judo,0,2,2
2012,GER,Rowing,2,1,0
2012,GER,Table Tennis,0,0,2
2012,GER,Taekwondo,0,0,1
2012,GER,Volleyball,1,0,0
2012,GRE,Judo,0,0,1
2012,GRE,Rowing,0,0,1
2012,GRN,Athletics,1,0,0
2012,GUA,Athletics,0,1,0
2012,HKG,Cycling,0,0,1
2012,HUN,Aquatics,2,0,1
2012,HUN,Athletics,1,0,0
2012,HUN,Canoe,3,2,1
2012,HUN,Fencing,1,0,0
2012,HUN,Gymnastics,1,0,0
2012,HUN,Judo,0,1,1
2012,HUN,Modern Pentathlon,0,0,1
2012,HUN,Wrestling,0,1,2
2012,INA,Weightlifting,0,2,1
2012,IND,Badminton,0,0,1
2012,IND,Boxing,0,0,1
2012,IND,Shooting,0,1,1
2012,IND,Wrestling,0,1,1
2012,IRI,Athletics,0,1,0
2012,IRI,Taekwondo,0,1,0
2012,IRI,Weightlifting,2,3,0
2012,IRI,Wrestling,3,1,2
2012,IRL,Athletics,0,0,1
2012,IRL,Boxing,1,1,2
2012,IRL,Equestrian,0,0,1
2012,ITA,Aquatics,0,1,1
2012,ITA,Archery,1,0,0
2012,ITA,Athletics,0,0,1
2012,ITA,Boxing,0,2,1
2012,ITA,Canoe,1,0,0
2012,ITA,Cycling,0,0,1
2012,ITA,Fencing,3,2,2
2012,ITA,Gymnastics,0,0,2
2012,ITA,Judo,0,0,1
2012,ITA,Rowing,0,1,0
2012,ITA,Shooting,2,3,0
2012,ITA,Taekwondo,1,0,1
2012,ITA,Volleyball,0,0,1
2012,JAM,Athletics,4,4,4
2012,JPN,Aquatics,0,3,8
2012,JPN,Archery,0,1,1
2012,JPN,Athletics,0,0,1
2012,JPN,Badminton,0,1,0
2012,JPN,Boxing,1,0,1
2012,JPN,Fencing,0,1,0
2012,JPN,Football,0,1,0
2012,JPN,Gymnastics,1,2,0
2012,JPN,Judo,1,3,3
2012,JPN,Table Tennis,0,1,0
2012,JPN,Volleyball,0,0,1
2012,JPN,Weightlifting,0,1,0
2012,JPN,Wrestling,4,0,2
2012,KAZ,Athletics,1,0,0
2012,KAZ,Boxing,1,1,2
2012,KAZ,Cycling,1,0,0
2012,KAZ,Weightlifting,0,0,1
2012,KAZ,Wrestling,0,0,3
2012,KEN,Athletics,2,4,6
2012,KOR,Aquatics,0,2,0
2012,KOR,Archery,3,0,1
2012,KOR,Badminton,0,0,1
2012,KOR,Boxing,0,1,0
2012,KOR,Fencing,2,1,3
2012,KOR,Football,0,0,1
2012,KOR,Gymnastics,1,0,0
2012,KOR,Judo,2,0,1
2012,KOR,Shooting,3,2,0
2012,KOR,Table Tennis,0,1,0
2012,KOR,Taekwondo,1,1,0
2012,KOR,Weightlifting,0,0,2
2012,KOR,Wrestling,1,0,0
2012,KSA,Equestrian,0,0,1
2012,KUW,Shooting,0,0,1
2012,LAT,Cycling,1,0,0
2012,LAT,Volleyball,0,0,1
2012,LTU,Aquatics,1,0,0
2012,LTU,Boxing,0,0,1
2012,LTU,Canoe,0,1,0
2012,LTU,Modern Pentathlon,1,0,0
2012,LTU,Wrestling,0,0,1
2012,MAR,Athletics,0,0,1
2012,MAS,Aquatics,0,0,1
2012,MAS,Badminton,0,1,0
2012,MEX,Aquatics,0,2,1
2012,MEX,Archery,0,1,1
2012,MEX,Football,1,0,0
2012,MEX,Taekwondo,0,0,1
2012,MGL,Boxing,0,1,1
2012,MGL,Judo,0,1,1
2012,MGL,Wrestling,0,0,1
2012,MNE,Handball,0,1,0
2012,NED,Aquatics,2,1,1
2012,NED,Cycling,1,0,2
2012,NED,Equestrian,0,3,2
2012,NED,Gymnastics,1,0,0
2012,NED,Hockey,1,1,0
2012,NED,Judo,0,0,2
2012,NED,Rowing,0,0,1
2012,NED,Sailing,1,1,1
2012,NOR,Canoe,1,0,0
2012,NOR,Cycling,0,0,1
2012,NOR,Fencing,0,1,0
2012,NOR,Handball,1,0,0
2012,NZL,Athletics,1,0,0
2012,NZL,Canoe,1,0,0
2012,NZL,Cycling,0,1,2
2012,NZL,Equestrian,0,0,2
2012,NZL,Rowing,3,0,2
2012,NZL,Sailing,1,1,0
2012,POL,Athletics,2,0,0
2012,POL,Canoe,0,0,1
2012,POL,Rowing,0,0,1
2012,POL,Sailing,0,0,2
2012,POL,Shooting,0,1,0
2012,POL,Weightlifting,1,0,1
2012,POL,Wrestling,0,0,1
2012,POR,Canoe,0,1,0
2012,PRK,Judo,1,0,0
2012,PRK,Weightlifting,3,0,1
2012,PRK,Wrestling,0,0,1
2012,PUR,Athletics,0,0,1
2012,PUR,Wrestling,0,1,0
2012,QAT,Athletics,0,0,1
2012,QAT,Shooting,0,0,1
2012,ROU,Fencing,0,1,0
2012,ROU,Gymnastics,1,1,1
2012,ROU,Judo,0,2,0
2012,ROU,Shooting,1,0,0
2012,ROU,Weightlifting,0,1,1
2012,RSA,Aquatics,2,1,0
2012,RSA,Athletics,0,1,0
2012,RSA,Canoe,0,0,1
2012,RSA,Rowing,1,0,0
2012,RUS,Aquatics,3,3,2
2012,RUS,Athletics,5,2,5
2012,RUS,Badminton,0,0,1
2012,RUS,Basketball,0,0,1
2012,RUS,Boxing,1,2,3
2012,RUS,Canoe,1,0,2
2012,RUS,Cycling,0,0,2
2012,RUS,Fencing,0,2,1
2012,RUS,Gymnastics,3,5,4
2012,RUS,Judo,3,1,1
2012,RUS,Shooting,0,0,1
2012,RUS,Taekwondo,0,0,2
2012,RUS,Tennis,0,1,1
2012,RUS,Volleyball,1,0,0
2012,RUS,Weightlifting,0,2,1
2012,RUS,Wrestling,4,1,5
2012,SGP,Table Tennis,0,0,2
2012,SLO,Athletics,0,1,0
2012,SLO,Judo,1,0,0
2012,SLO,Rowing,0,0,1
2012,SLO,Shooting,0,0,1
2012,SRB,Aquatics,0,0,1
2012,SRB,Shooting,0,1,1
2012,SRB,Taekwondo,1,0,0
2012,SUI,Cycling,0,1,0
2012,SUI,Equestrian,1,0,0
2012,SUI,Tennis,0,1,0
2012,SUI,Triathlon,1,0,0
2012,SVK,Canoe,0,0,2
2012,SVK,Shooting,0,1,1
2012,SWE,Equestrian,0,1,0
2012,SWE,Handball,0,1,0
2012,SWE,Sailing,1,0,1
2012,SWE,Shooting,0,1,0
2012,SWE,Triathlon,0,1,0
2012,SWE,Wrestling,0,0,2
2012,THA,Boxing,0,1,0
2012,THA,Taekwondo,0,0,1
2012,THA,Weightlifting,0,1,1
2012,TJK,Boxing,0,0,1
2012,TPE,Taekwondo,0,0,1
2012,TPE,Weightlifting,1,0,0
2012,TTO,Athletics,1,1,2
2012,TUN,Aquatics,1,0,1
2012,TUN,Athletics,1,0,0
2012,TUR,Athletics,0,1,0
2012,TUR,Taekwondo,1,1,0
2012,TUR,Wrestling,0,0,1
2012,UGA,Athletics,1,0,0
2012,UKR,Athletics,0,0,2
2012,UKR,Boxing,2,1,2
2012,UKR,Canoe,1,2,0
2012,UKR,Fencing,1,0,1
2012,UKR,Gymnastics,0,0,1
2012,UKR,Rowing,1,0,0
2012,UKR,Shooting,0,0,2
2012,UKR,Weightlifting,1,0,1
2012,UKR,Wrestling,0,1,0
2012,USA,Aquatics,18,10,8
2012,USA,Archery,0,1,0
2012,USA,Athletics,9,12,7
2012,USA,Basketball,2,0,0
2012,USA,Boxing,1,0,1
2012,USA,Cycling,1,2,1
2012,USA,Fencing,0,0,1
2012,USA,Football,1,0,0
2012,USA,Gymnastics,3,1,2
2012,USA,Judo,1,0,1
2012,USA,Rowing,1,0,2
2012,USA,Shooting,3,0,1
2012,USA,Taekwondo,0,0,2
2012,USA,Tennis,3,0,2
2012,USA,Volleyball,1,2,0
2012,USA,Wrestling,2,0,2
2012,UZB,Boxing,0,0,1
2012,UZB,Judo,0,0,1
2012,UZB,Wrestling,1,0,0
2012,VEN,Fencing,1,0,0
